order_id,delivery_date,status
2882,29-08-2024,Delivered
2883,12-02-2025,Delivered
2884,03-11-2024,Delivered
2885,18-03-2025,Delivered
2886,28-12-2024,Delivered
2887,20-02-2025,Delivered
2888,25-10-2024,Delivered
2889,02-02-2025,Cancelled
2890,28-02-2025,Delivered
2891,03-02-2025,Delivered
2892,02-02-2025,Delivered
2893,25-12-2024,Delivered
2894,09-02-2025,Delivered
2895,04-08-2024,Delivered
2896,28-01-2025,Delivered
2897,02-02-2025,Delivered
2898,17-01-2025,Delivered
2899,15-11-2024,Delivered
2900,06-12-2024,Pending
2901,28-11-2024,Delivered
2902,16-03-2025,Delivered
2903,30-11-2024,Delivered
2904,19-07-2024,Delivered
2905,24-05-2024,Delivered
2906,05-03-2025,Pending
2907,01-12-2024,Delivered
2908,08-03-2025,Delivered
2909,14-02-2025,Delivered
2910,14-09-2024,Delivered
2911,24-12-2024,Delivered
2912,01-11-2024,Delivered
2913,28-02-2025,Delivered
2914,12-12-2024,Delivered
2915,23-03-2025,Delivered
2916,29-12-2024,Pending
2917,05-03-2025,Delivered
2918,06-10-2024,Delivered
2919,17-05-2024,Delivered
2920,19-01-2025,Pending
2921,30-08-2024,Delivered
2922,17-03-2025,Delivered
2923,22-09-2024,Delivered
2924,19-09-2024,Pending
2925,13-01-2025,Delivered
2926,19-09-2024,Delivered
2927,21-07-2024,Delivered
2928,29-01-2025,Delivered
2929,21-09-2024,Delivered
2930,05-01-2025,Delivered
2931,19-10-2024,Pending
2932,23-09-2024,Delivered
2933,06-01-2025,Delivered
2934,22-12-2024,Delivered
2935,19-02-2025,Cancelled
2936,31-10-2024,Delivered
2937,20-03-2025,Delivered
2938,13-01-2025,Pending
2939,22-11-2024,Delivered
2940,20-01-2025,Delivered
2941,12-02-2025,Delivered
2942,17-03-2025,Delivered
2943,20-11-2024,Delivered
2944,19-02-2025,Delivered
2945,04-02-2025,Pending
2946,26-10-2024,Delivered
2947,17-08-2024,Pending
2948,25-03-2024,Pending
2949,07-01-2025,Delivered
2950,18-10-2024,Delivered
2951,07-02-2025,Delivered
2952,26-07-2024,Delivered
2953,25-07-2024,Delivered
2954,26-02-2025,Pending
2955,04-01-2025,Delivered
2956,28-02-2025,Delivered
2957,09-09-2024,Delivered
2958,29-01-2025,Pending
2959,22-01-2025,Delivered
2960,17-10-2024,Delivered
2961,27-10-2024,Delivered
2962,11-02-2025,Delivered
2963,05-02-2025,Delivered
2964,06-12-2024,Delivered
2965,03-03-2025,Delivered
2966,15-11-2024,Delivered
2967,23-12-2024,Delivered
2968,27-11-2024,Pending
2969,06-01-2025,Delivered
2970,16-03-2025,Delivered
2971,31-08-2024,Delivered
2972,26-10-2024,Delivered
2973,26-10-2024,Delivered
2974,15-10-2024,Delivered
2975,24-02-2025,Delivered
2976,05-06-2024,Delivered
2977,06-02-2025,Delivered
2978,03-12-2024,Pending
2979,08-03-2025,Pending
2980,05-12-2024,Delivered
2981,27-11-2024,Delivered
2982,05-10-2024,Delivered
2983,21-08-2024,Delivered
2984,11-09-2024,Delivered
2985,15-02-2025,Cancelled
2986,07-04-2024,Delivered
2987,18-03-2025,Pending
2988,23-02-2025,Pending
2989,16-07-2024,Pending
2990,13-03-2025,Delivered
2991,05-09-2024,Delivered
2992,25-03-2025,Delivered
2993,12-01-2025,Delivered
2994,15-08-2024,Delivered
2995,23-03-2025,Delivered
2996,21-02-2025,Delivered
2997,10-03-2025,Cancelled
2998,26-03-2025,Delivered
2999,09-08-2024,Pending
3000,02-08-2024,Pending
3001,01-08-2024,Delivered
3002,11-02-2025,Pending
3003,26-03-2025,Delivered
3004,01-03-2025,Pending
3005,02-06-2024,Pending
3006,04-11-2024,Delivered
3007,12-10-2024,Delivered
3008,10-02-2025,Pending
3009,10-06-2024,Delivered
3010,25-12-2024,Delivered
3011,09-03-2025,Delivered
3012,09-12-2024,Delivered
3013,09-03-2025,Delivered
3014,24-09-2024,Delivered
3015,04-03-2025,Delivered
3016,04-01-2025,Delivered
3017,21-03-2025,Delivered
3018,17-01-2025,Delivered
3019,27-07-2024,Delivered
3020,18-02-2025,Delivered
3021,17-01-2025,Delivered
3022,17-03-2025,Delivered
3023,23-02-2025,Delivered
3024,28-09-2024,Delivered
3025,25-03-2025,Delivered
3026,16-02-2025,Delivered
3027,26-12-2024,Delivered
3028,18-02-2025,Delivered
3029,17-09-2024,Delivered
3030,09-02-2025,Pending
3031,26-03-2025,Delivered
3032,19-09-2024,Delivered
3033,16-02-2025,Delivered
3034,09-02-2025,Delivered
3035,22-02-2025,Delivered
3036,12-07-2024,Delivered
3037,03-03-2025,Delivered
3038,31-07-2024,Delivered
3039,22-12-2024,Cancelled
3040,21-11-2024,Delivered
3041,05-07-2024,Delivered
3042,30-12-2024,Delivered
3043,03-01-2025,Delivered
3044,12-02-2025,Delivered
3045,04-03-2025,Delivered
3046,16-03-2025,Delivered
3047,03-03-2025,Delivered
3048,18-09-2024,Delivered
3049,12-02-2025,Delivered
3050,13-02-2025,Pending
3051,04-01-2025,Delivered
3052,01-10-2024,Delivered
3053,11-03-2025,Pending
3054,08-03-2025,Delivered
3055,06-03-2025,Delivered
3056,03-12-2024,Delivered
3057,17-02-2025,Pending
3058,13-07-2024,Delivered
3059,26-03-2025,Delivered
3060,08-03-2025,Delivered
3061,12-12-2024,Delivered
3062,25-03-2025,Pending
3063,20-08-2024,Pending
3064,21-01-2025,Delivered
3065,28-06-2024,Delivered
3066,04-03-2025,Pending
3067,05-01-2025,Delivered
3068,03-07-2024,Cancelled
3069,28-02-2025,Pending
3070,13-08-2024,Delivered
3071,05-03-2025,Delivered
3072,24-01-2025,Delivered
3073,17-03-2025,Delivered
3074,03-09-2024,Delivered
3075,15-03-2025,Pending
3076,21-01-2025,Delivered
3077,12-07-2024,Delivered
3078,26-02-2025,Delivered
3079,08-12-2024,Delivered
3080,30-01-2025,Pending
3081,26-08-2024,Delivered
3082,11-01-2025,Delivered
3083,15-03-2025,Delivered
3084,20-02-2025,Delivered
3085,01-09-2024,Pending
3086,06-02-2025,Delivered
3087,07-01-2025,Delivered
3088,03-04-2024,Delivered
3089,04-03-2025,Pending
3090,29-01-2025,Delivered
3091,04-02-2025,Delivered
3092,03-02-2025,Cancelled
3093,09-02-2025,Delivered
3094,06-02-2025,Delivered
3095,30-11-2024,Delivered
3096,10-12-2024,Delivered
3097,03-02-2025,Delivered
3098,17-10-2024,Delivered
3099,21-02-2025,Delivered
3100,09-11-2024,Delivered
3101,21-03-2025,Delivered
3102,18-04-2024,Delivered
3103,16-02-2025,Delivered
3104,17-01-2025,Delivered
3105,17-01-2025,Pending
3106,18-01-2025,Delivered
3107,05-07-2024,Delivered
3108,25-07-2024,Delivered
3109,30-12-2024,Delivered
3110,18-10-2024,Pending
3111,30-05-2024,Pending
3112,04-02-2025,Delivered
3113,10-10-2024,Delivered
3114,08-12-2024,Delivered
3115,03-09-2024,Delivered
3116,10-03-2025,Delivered
3117,17-02-2025,Delivered
3118,22-05-2024,Delivered
3119,29-07-2024,Cancelled
3120,23-07-2024,Delivered
3121,28-12-2024,Delivered
3122,28-11-2024,Delivered
3123,09-03-2025,Delivered
3124,25-12-2024,Delivered
3125,05-09-2024,Delivered
3126,16-08-2024,Pending
3127,14-11-2024,Pending
3128,14-03-2025,Pending
3129,31-01-2025,Delivered
3130,20-09-2024,Pending
3131,26-02-2025,Delivered
3132,10-02-2025,Delivered
3133,26-02-2025,Delivered
3134,14-11-2024,Cancelled
3135,31-01-2025,Delivered
3136,03-03-2025,Delivered
3137,03-01-2025,Delivered
3138,19-03-2025,Pending
3139,10-03-2025,Pending
3140,18-11-2024,Delivered
3141,15-12-2024,Delivered
3142,29-01-2025,Delivered
3143,07-12-2024,Delivered
3144,01-01-2025,Pending
3145,16-06-2024,Delivered
3146,21-01-2025,Delivered
3147,02-12-2024,Cancelled
3148,11-11-2024,Delivered
3149,06-12-2024,Pending
3150,30-11-2024,Delivered
3151,01-11-2024,Cancelled
3152,28-05-2024,Delivered
3153,25-02-2025,Delivered
3154,03-02-2025,Delivered
3155,20-03-2025,Delivered
3156,19-10-2024,Pending
3157,14-01-2025,Delivered
3158,25-01-2025,Delivered
3159,07-02-2025,Cancelled
3160,21-03-2025,Delivered
3161,25-03-2025,Delivered
3162,09-02-2025,Delivered
3163,14-01-2025,Delivered
3164,28-01-2025,Pending
3165,19-03-2025,Cancelled
3166,29-01-2025,Pending
3167,20-03-2025,Delivered
3168,14-02-2025,Delivered
3169,10-03-2025,Cancelled
3170,12-02-2025,Delivered
3171,10-12-2024,Delivered
3172,24-03-2025,Pending
3173,27-01-2025,Delivered
3174,08-01-2025,Cancelled
3175,22-12-2024,Delivered
3176,21-12-2024,Delivered
3177,12-03-2025,Delivered
3178,03-01-2025,Pending
3179,14-07-2024,Delivered
3180,29-11-2024,Delivered
3181,09-03-2025,Delivered
3182,18-03-2025,Delivered
3183,17-02-2025,Delivered
3184,18-12-2024,Delivered
3185,16-03-2025,Delivered
3186,12-12-2024,Delivered
3187,26-10-2024,Delivered
3188,16-06-2024,Delivered
3189,06-02-2025,Delivered
3190,09-01-2025,Delivered
3191,25-08-2024,Delivered
3192,29-01-2025,Delivered
3193,23-02-2025,Delivered
3194,08-12-2024,Delivered
3195,08-02-2025,Delivered
3196,02-02-2025,Delivered
3197,18-01-2025,Delivered
3198,21-12-2024,Delivered
3199,06-02-2025,Delivered
3200,24-09-2024,Delivered
3201,19-03-2025,Delivered
3202,18-11-2024,Pending
3203,18-02-2025,Delivered
3204,12-03-2025,Delivered
3205,11-02-2025,Cancelled
3206,25-03-2025,Pending
3207,05-10-2024,Delivered
3208,18-09-2024,Pending
3209,21-09-2024,Delivered
3210,20-02-2025,Delivered
3211,20-01-2025,Delivered
3212,17-02-2025,Delivered
3213,10-02-2025,Delivered
3214,13-02-2025,Delivered
3215,27-09-2024,Pending
3216,19-02-2025,Delivered
3217,19-09-2024,Delivered
3218,20-01-2025,Delivered
3219,23-10-2024,Delivered
3220,05-03-2025,Delivered
3221,19-03-2025,Delivered
3222,02-03-2025,Delivered
3223,16-04-2024,Pending
3224,10-12-2024,Delivered
3225,19-01-2025,Delivered
3226,01-08-2024,Delivered
3227,16-01-2025,Delivered
3228,01-03-2025,Pending
3229,13-03-2025,Delivered
3230,20-03-2025,Delivered
3231,08-11-2024,Pending
3232,07-02-2025,Delivered
3233,02-01-2025,Delivered
3234,10-03-2025,Cancelled
3235,06-02-2025,Delivered
3236,18-11-2024,Delivered
3237,23-07-2024,Delivered
3238,29-11-2024,Pending
3239,29-10-2024,Delivered
3240,14-10-2024,Delivered
3241,20-01-2025,Delivered
3242,28-01-2025,Pending
3243,30-12-2024,Delivered
3244,19-09-2024,Delivered
3245,27-02-2025,Delivered
3246,16-02-2025,Delivered
3247,08-08-2024,Delivered
3248,12-03-2025,Delivered
3249,12-03-2025,Delivered
3250,30-01-2025,Delivered
3251,16-11-2024,Pending
3252,22-01-2025,Delivered
3253,24-03-2025,Delivered
3254,09-08-2024,Delivered
3255,21-02-2025,Delivered
3256,18-01-2025,Delivered
3257,16-03-2025,Delivered
3258,09-02-2025,Cancelled
3259,14-12-2024,Delivered
3260,03-10-2024,Delivered
3261,09-01-2025,Delivered
3262,05-10-2024,Delivered
3263,14-12-2024,Delivered
3264,16-02-2025,Pending
3265,18-03-2025,Delivered
3266,23-02-2025,Delivered
3267,18-01-2025,Pending
3268,10-03-2025,Delivered
3269,28-10-2024,Cancelled
3270,17-11-2024,Delivered
3271,08-11-2024,Delivered
3272,31-05-2024,Delivered
3273,18-08-2024,Delivered
3274,10-03-2025,Delivered
3275,17-03-2025,Pending
3276,30-08-2024,Delivered
3277,17-01-2025,Delivered
3278,09-03-2025,Pending
3279,05-03-2025,Pending
3280,16-03-2025,Delivered
3281,02-10-2024,Delivered
3282,24-06-2024,Delivered
3283,03-03-2025,Delivered
3284,03-01-2025,Delivered
3285,05-03-2025,Pending
3286,19-01-2025,Delivered
3287,09-02-2025,Delivered
3288,19-12-2024,Delivered
3289,03-11-2024,Delivered
3290,14-01-2025,Delivered
3291,01-08-2024,Delivered
3292,31-05-2024,Delivered
3293,21-02-2025,Delivered
3294,23-10-2024,Delivered
3295,06-03-2025,Delivered
3296,22-11-2024,Pending
3297,02-10-2024,Delivered
3298,09-01-2025,Delivered
3299,02-12-2024,Delivered
3300,19-03-2025,Delivered
3301,19-02-2025,Delivered
3302,11-01-2025,Delivered
3303,10-08-2024,Delivered
3304,04-12-2024,Delivered
3305,12-03-2025,Delivered
3306,28-10-2024,Delivered
3307,28-01-2025,Delivered
3308,14-02-2025,Delivered
3309,29-11-2024,Delivered
3310,28-02-2025,Delivered
3311,02-03-2025,Delivered
3312,19-03-2025,Cancelled
3313,12-01-2025,Delivered
3314,16-07-2024,Delivered
3315,20-12-2024,Delivered
3316,26-03-2025,Pending
3317,26-02-2025,Delivered
3318,21-02-2025,Delivered
3319,25-12-2024,Delivered
3320,05-02-2025,Delivered
3321,19-11-2024,Delivered
3322,30-01-2025,Delivered
3323,20-03-2025,Delivered
3324,26-02-2025,Delivered
3325,25-10-2024,Delivered
3326,27-02-2025,Delivered
3327,07-02-2025,Delivered
3328,11-02-2025,Delivered
3329,24-08-2024,Pending
3330,04-11-2024,Delivered
3331,08-06-2024,Delivered
3332,08-02-2025,Delivered
3333,04-03-2025,Delivered
3334,27-02-2025,Delivered
3335,30-06-2024,Delivered
3336,05-01-2025,Delivered
3337,16-03-2025,Delivered
3338,28-02-2025,Delivered
3339,24-03-2025,Delivered
3340,02-02-2025,Delivered
3341,11-05-2024,Pending
3342,29-01-2025,Delivered
3343,21-06-2024,Cancelled
3344,15-09-2024,Cancelled
3345,15-02-2025,Delivered
3346,07-12-2024,Delivered
3347,11-02-2025,Delivered
3348,17-08-2024,Delivered
3349,21-07-2024,Delivered
3350,06-01-2025,Delivered
3351,28-01-2025,Delivered
3352,01-01-2025,Delivered
3353,09-03-2025,Pending
3354,23-05-2024,Cancelled
3355,01-01-2025,Delivered
3356,09-03-2025,Cancelled
3357,12-03-2025,Delivered
3358,17-11-2024,Pending
3359,11-06-2024,Delivered
3360,07-02-2025,Delivered
3361,30-03-2024,Delivered
3362,09-11-2024,Delivered
3363,03-03-2025,Delivered
3364,08-08-2024,Delivered
3365,04-03-2025,Delivered
3366,11-11-2024,Delivered
3367,10-02-2025,Delivered
3368,20-03-2025,Pending
3369,08-03-2025,Delivered
3370,20-09-2024,Delivered
3371,07-12-2024,Delivered
3372,21-10-2024,Pending
3373,03-11-2024,Cancelled
3374,20-01-2025,Pending
3375,14-06-2024,Delivered
3376,01-08-2024,Delivered
3377,19-12-2024,Pending
3378,16-03-2025,Delivered
3379,25-03-2025,Delivered
3380,12-02-2025,Delivered
3381,10-12-2024,Delivered
3382,10-06-2024,Delivered
3383,21-10-2024,Delivered
3384,18-12-2024,Delivered
3385,04-07-2024,Delivered
3386,06-03-2025,Delivered
3387,01-09-2024,Pending
3388,26-11-2024,Delivered
3389,09-12-2024,Delivered
3390,25-05-2024,Delivered
3391,16-10-2024,Delivered
3392,19-09-2024,Delivered
3393,27-11-2024,Delivered
3394,16-06-2024,Delivered
3395,13-10-2024,Delivered
3396,08-03-2025,Delivered
3397,08-01-2025,Delivered
3398,20-01-2025,Delivered
3399,21-07-2024,Pending
3400,04-11-2024,Delivered
3401,11-03-2025,Pending
3402,08-02-2025,Delivered
3403,25-03-2025,Delivered
3404,03-02-2025,Pending
3405,27-02-2025,Delivered
3406,19-03-2025,Delivered
3407,01-03-2025,Pending
3408,23-01-2025,Delivered
3409,12-07-2024,Delivered
3410,08-03-2025,Delivered
3411,03-03-2025,Delivered
3412,25-07-2024,Delivered
3413,14-12-2024,Delivered
3414,16-11-2024,Delivered
3415,05-06-2024,Delivered
3416,15-12-2024,Delivered
3417,21-01-2025,Delivered
3418,14-07-2024,Pending
3419,25-03-2025,Delivered
3420,22-10-2024,Delivered
3421,11-01-2025,Cancelled
3422,08-11-2024,Delivered
3423,13-03-2025,Delivered
3424,02-09-2024,Delivered
3425,07-01-2025,Delivered
3426,10-12-2024,Pending
3427,25-02-2025,Pending
3428,24-01-2025,Cancelled
3429,27-02-2025,Cancelled
3430,20-10-2024,Delivered
3431,30-10-2024,Delivered
3432,24-10-2024,Delivered
3433,30-07-2024,Delivered
3434,07-10-2024,Pending
3435,05-11-2024,Delivered
3436,12-03-2025,Delivered
3437,05-12-2024,Delivered
3438,25-03-2025,Delivered
3439,23-01-2025,Delivered
3440,09-05-2024,Pending
3441,09-03-2025,Delivered
3442,06-10-2024,Delivered
3443,20-02-2025,Delivered
3444,25-07-2024,Pending
3445,08-01-2025,Delivered
3446,25-03-2025,Delivered
3447,16-03-2025,Delivered
3448,01-03-2025,Delivered
3449,24-03-2025,Delivered
3450,13-12-2024,Pending
3451,19-11-2024,Delivered
3452,27-06-2024,Delivered
3453,16-09-2024,Delivered
3454,07-01-2025,Delivered
3455,11-11-2024,Cancelled
3456,17-10-2024,Delivered
3457,23-10-2024,Delivered
3458,10-05-2024,Delivered
3459,25-03-2025,Pending
3460,13-12-2024,Delivered
3461,09-03-2025,Delivered
3462,26-01-2025,Delivered
3463,12-03-2025,Pending
3464,22-10-2024,Delivered
3465,07-02-2025,Delivered
3466,10-03-2025,Delivered
3467,06-01-2025,Delivered
3468,05-03-2025,Pending
3469,13-08-2024,Delivered
3470,12-02-2025,Delivered
3471,08-01-2025,Delivered
3472,23-01-2025,Pending
3473,14-10-2024,Cancelled
3474,28-10-2024,Delivered
3475,17-10-2024,Delivered
3476,10-11-2024,Delivered
3477,17-03-2025,Delivered
3478,27-12-2024,Pending
3479,06-11-2024,Delivered
3480,16-09-2024,Delivered
3481,18-03-2025,Pending
3482,11-08-2024,Delivered
3483,25-03-2025,Delivered
3484,12-10-2024,Delivered
3485,28-02-2025,Cancelled
3486,27-02-2025,Delivered
3487,28-02-2025,Delivered
3488,02-03-2025,Delivered
3489,27-02-2025,Cancelled
3490,15-03-2025,Delivered
3491,02-12-2024,Pending
3492,26-01-2025,Delivered
3493,27-09-2024,Delivered
3494,06-02-2025,Delivered
3495,10-12-2024,Delivered
3496,10-03-2025,Delivered
3497,08-10-2024,Delivered
3498,27-11-2024,Delivered
3499,08-03-2025,Delivered
3500,13-10-2024,Pending
3501,21-10-2024,Delivered
3502,05-12-2024,Delivered
3503,19-02-2025,Delivered
3504,13-05-2024,Delivered
3505,12-03-2025,Delivered
3506,10-11-2024,Delivered
3507,19-07-2024,Delivered
3508,01-11-2024,Delivered
3509,15-02-2025,Delivered
3510,11-11-2024,Pending
3511,12-08-2024,Delivered
3512,08-01-2025,Delivered
3513,16-10-2024,Delivered
3514,17-05-2024,Delivered
3515,12-01-2025,Delivered
3516,12-02-2025,Delivered
3517,06-01-2025,Delivered
3518,22-06-2024,Delivered
3519,24-11-2024,Delivered
3520,20-08-2024,Delivered
3521,03-08-2024,Delivered
3522,29-01-2025,Delivered
3523,23-10-2024,Delivered
3524,20-07-2024,Delivered
3525,25-02-2025,Pending
3526,13-02-2025,Delivered
3527,12-07-2024,Delivered
3528,02-01-2025,Pending
3529,13-11-2024,Pending
3530,05-12-2024,Pending
3531,02-04-2024,Cancelled
3532,05-02-2025,Pending
3533,21-01-2025,Delivered
3534,07-11-2024,Delivered
3535,25-02-2025,Delivered
3536,15-03-2025,Delivered
3537,13-03-2025,Pending
3538,13-02-2025,Pending
3539,20-09-2024,Delivered
3540,24-12-2024,Pending
3541,21-01-2025,Delivered
3542,26-01-2025,Delivered
3543,28-01-2025,Delivered
3544,13-01-2025,Delivered
3545,14-11-2024,Delivered
3546,18-03-2025,Delivered
3547,11-02-2025,Delivered
3548,21-03-2025,Delivered
3549,14-03-2025,Delivered
3550,25-03-2025,Delivered
3551,23-10-2024,Delivered
3552,12-09-2024,Delivered
3553,19-03-2025,Delivered
3554,03-01-2025,Delivered
3555,09-03-2025,Delivered
3556,14-03-2025,Delivered
3557,15-03-2025,Pending
3558,12-02-2025,Pending
3559,10-12-2024,Delivered
3560,27-12-2024,Delivered
3561,29-08-2024,Delivered
3562,24-11-2024,Delivered
3563,03-02-2025,Delivered
3564,23-10-2024,Delivered
3565,15-10-2024,Delivered
3566,12-11-2024,Cancelled
3567,28-02-2025,Delivered
3568,15-09-2024,Delivered
3569,21-03-2025,Delivered
3570,08-03-2025,Delivered
3571,06-07-2024,Delivered
3572,11-08-2024,Delivered
3573,07-08-2024,Delivered
3574,18-03-2025,Pending
3575,06-08-2024,Pending
3576,21-03-2025,Delivered
3577,24-07-2024,Delivered
3578,02-11-2024,Delivered
3579,23-01-2025,Pending
3580,19-10-2024,Pending
3581,03-01-2025,Delivered
3582,14-02-2025,Delivered
3583,11-01-2025,Delivered
3584,05-03-2025,Delivered
3585,18-03-2025,Delivered
3586,07-03-2025,Delivered
3587,12-01-2025,Delivered
3588,01-12-2024,Delivered
3589,25-08-2024,Delivered
3590,02-09-2024,Delivered
3591,29-01-2025,Delivered
3592,11-07-2024,Delivered
3593,23-12-2024,Pending
3594,18-01-2025,Delivered
3595,13-12-2024,Delivered
3596,10-09-2024,Delivered
3597,15-11-2024,Delivered
3598,11-01-2025,Pending
3599,09-12-2024,Delivered
3600,27-01-2025,Delivered
3601,27-11-2024,Pending
3602,05-03-2025,Delivered
3603,31-12-2024,Delivered
3604,12-10-2024,Pending
3605,05-03-2025,Delivered
3606,11-06-2024,Delivered
3607,02-08-2024,Delivered
3608,26-06-2024,Cancelled
3609,10-08-2024,Delivered
3610,28-12-2024,Pending
3611,17-02-2025,Delivered
3612,08-12-2024,Delivered
3613,17-12-2024,Delivered
3614,30-11-2024,Delivered
3615,19-10-2024,Delivered
3616,20-02-2025,Delivered
3617,12-08-2024,Cancelled
3618,01-12-2024,Pending
3619,03-09-2024,Delivered
3620,04-02-2025,Delivered
3621,04-03-2025,Delivered
3622,02-02-2025,Cancelled
3623,16-03-2025,Delivered
3624,19-03-2025,Cancelled
3625,21-02-2025,Pending
3626,22-06-2024,Delivered
3627,19-02-2025,Delivered
3628,17-12-2024,Delivered
3629,14-10-2024,Delivered
3630,04-01-2025,Delivered
3631,06-08-2024,Delivered
3632,29-11-2024,Delivered
3633,19-01-2025,Delivered
3634,20-03-2025,Delivered
3635,05-10-2024,Delivered
3636,07-05-2024,Delivered
3637,02-03-2025,Delivered
3638,23-12-2024,Delivered
3639,21-11-2024,Delivered
3640,08-03-2025,Delivered
3641,23-03-2025,Delivered
3642,18-09-2024,Delivered
3643,22-02-2025,Delivered
3644,16-01-2025,Delivered
3645,25-10-2024,Delivered
3646,16-11-2024,Delivered
3647,30-01-2025,Delivered
3648,17-01-2025,Pending
3649,05-01-2025,Pending
3650,12-03-2025,Delivered
3651,09-01-2025,Cancelled
3652,18-02-2025,Pending
3653,18-11-2024,Delivered
3654,29-12-2024,Delivered
3655,06-02-2025,Pending
3656,03-03-2025,Pending
3657,15-01-2025,Delivered
3658,02-02-2025,Delivered
3659,03-10-2024,Delivered
3660,09-10-2024,Cancelled
3661,20-12-2024,Delivered
3662,03-03-2025,Delivered
3663,13-02-2025,Delivered
3664,02-08-2024,Delivered
3665,26-10-2024,Delivered
3666,31-07-2024,Pending
3667,09-01-2025,Delivered
3668,21-02-2025,Delivered
3669,23-12-2024,Delivered
3670,07-11-2024,Pending
3671,18-12-2024,Delivered
3672,03-12-2024,Delivered
3673,03-11-2024,Delivered
3674,16-03-2025,Delivered
3675,29-12-2024,Delivered
3676,11-12-2024,Delivered
3677,03-10-2024,Delivered
3678,01-10-2024,Delivered
3679,26-03-2025,Pending
3680,15-03-2025,Delivered
3681,13-01-2025,Delivered
3682,06-10-2024,Pending
3683,25-03-2025,Pending
3684,25-11-2024,Delivered
3685,08-12-2024,Cancelled
3686,02-02-2025,Delivered
3687,15-03-2025,Delivered
3688,06-02-2025,Delivered
3689,10-01-2025,Pending
3690,23-11-2024,Delivered
3691,14-10-2024,Delivered
3692,07-12-2024,Delivered
3693,24-02-2025,Delivered
3694,02-02-2025,Delivered
3695,28-02-2025,Delivered
3696,18-10-2024,Delivered
3697,12-06-2024,Delivered
3698,26-03-2025,Delivered
3699,10-06-2024,Delivered
3700,01-02-2025,Delivered
3701,04-03-2025,Delivered
3702,09-07-2024,Delivered
3703,19-12-2024,Pending
3704,15-10-2024,Cancelled
3705,30-11-2024,Delivered
3706,14-12-2024,Delivered
3707,04-12-2024,Delivered
3708,02-12-2024,Delivered
3709,14-05-2024,Delivered
3710,24-01-2025,Delivered
3711,15-03-2025,Delivered
3712,21-03-2025,Delivered
3713,11-02-2025,Delivered
3714,19-08-2024,Cancelled
3715,03-03-2025,Pending
3716,23-08-2024,Pending
3717,26-12-2024,Delivered
3718,16-11-2024,Delivered
3719,10-08-2024,Delivered
3720,18-11-2024,Delivered
3721,11-12-2024,Pending
3722,13-03-2025,Delivered
3723,23-01-2025,Delivered
3724,17-03-2025,Delivered
3725,19-09-2024,Delivered
3726,25-12-2024,Delivered
3727,13-03-2025,Delivered
3728,21-06-2024,Delivered
3729,09-11-2024,Delivered
3730,08-09-2024,Delivered
3731,07-07-2024,Pending
3732,07-10-2024,Delivered
3733,23-02-2025,Cancelled
3734,25-10-2024,Delivered
3735,27-10-2024,Delivered
3736,14-03-2025,Delivered
3737,16-07-2024,Delivered
3738,15-01-2025,Pending
3739,06-12-2024,Cancelled
3740,18-03-2025,Delivered
3741,05-03-2025,Delivered
3742,30-10-2024,Delivered
3743,23-02-2025,Delivered
3744,14-09-2024,Delivered
3745,27-08-2024,Delivered
3746,08-01-2025,Delivered
3747,13-02-2025,Pending
3748,26-10-2024,Delivered
3749,09-01-2025,Pending
3750,30-10-2024,Delivered
3751,22-08-2024,Delivered
3752,11-08-2024,Delivered
3753,14-02-2025,Delivered
3754,14-03-2025,Delivered
3755,22-03-2025,Delivered
3756,12-01-2025,Delivered
3757,19-02-2025,Delivered
3758,29-12-2024,Delivered
3759,12-12-2024,Pending
3760,09-01-2025,Delivered
3761,12-08-2024,Cancelled
3762,14-03-2025,Delivered
3763,04-12-2024,Delivered
3764,12-12-2024,Delivered
3765,15-03-2025,Delivered
3766,02-01-2025,Delivered
3767,16-03-2025,Delivered
3768,25-10-2024,Delivered
3769,23-02-2025,Delivered
3770,17-08-2024,Delivered
3771,05-06-2024,Delivered
3772,16-12-2024,Delivered
3773,22-02-2025,Delivered
3774,05-12-2024,Pending
3775,24-11-2024,Delivered
3776,03-12-2024,Pending
3777,20-03-2025,Delivered
3778,15-12-2024,Delivered
3779,04-03-2025,Delivered
3780,21-03-2025,Delivered
3781,01-12-2024,Delivered
3782,18-02-2025,Delivered
3783,16-02-2025,Delivered
3784,14-03-2024,Delivered
3785,01-05-2024,Delivered
3786,21-11-2024,Delivered
3787,21-11-2024,Delivered
3788,03-10-2024,Delivered
3789,14-07-2024,Delivered
3790,27-04-2024,Delivered
3791,25-11-2024,Delivered
3792,23-03-2025,Delivered
3793,15-03-2025,Delivered
3794,25-02-2025,Cancelled
3795,03-12-2024,Cancelled
3796,17-09-2024,Delivered
3797,05-08-2024,Delivered
3798,05-03-2025,Pending
3799,18-03-2025,Delivered
3800,11-11-2024,Delivered
3801,20-06-2024,Delivered
3802,16-07-2024,Delivered
3803,05-12-2024,Delivered
3804,07-11-2024,Delivered
3805,09-03-2025,Delivered
3806,04-11-2024,Delivered
3807,04-12-2024,Delivered
3808,08-09-2024,Delivered
3809,23-03-2025,Pending
3810,21-12-2024,Delivered
3811,23-05-2024,Delivered
3812,13-10-2024,Cancelled
3813,15-06-2024,Delivered
3814,13-03-2025,Delivered
3815,03-02-2025,Delivered
3816,01-02-2025,Cancelled
3817,18-09-2024,Pending
3818,02-03-2025,Delivered
3819,22-01-2025,Delivered
